DATE,PERIOD,STORECODE,ITEMCODE,NEW_CODES,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE,CODE COMMENT,FLAG
2021-12-31,202112,126893914,1640860693761,99763004.0,123,SAPTARISHI SOAP INDS-NPL,RUCHI,RUCHI DETERGENT SOAP/100GM/EWP/SAPTARISHI SOAP INDS-NPL,10.0,EWP,100GM,,1640860693761-saptarishi soap inds-npl-ruchi.png,RECODING,5
2021-12-31,202112,133176664,1640854266905,99762895.0,118,AQUA NEPAL BISLERI-NEPAL,HAYAT,AQUA ABE HAYAT PBT 1000 ML,25.0,PBT,1000 ML,,1640854266905-aqua nepal bisleri-nepal-hayat.png,RECODING,5
2021-12-31,202112,123582683,1640851670848,99762911.0,132,JASMINE HYGIENIC - NEPAL,CUDDLES PANTS OVER NIGHT,CUDDLES PANTS OVER NIGHT\52\ PCS,950.0,PPH,52PCS,New SKU,1640851670848-jasmine hygienic - nepal-cuddles pants over night.png,RECODING,5
2021-12-31,202112,122528029,1640846910886,99762423.0,122,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2 IN 1,ACTIVE WHEEL 2 IN 1\750\GM,75.0,PPH,750GM,New SKU,1640846910886-r-m- chemicals nepal-active wheel 2 in 1.png,CROSS CODING,2
2021-12-31,202112,122528029,1640846311402,99762901.0,123,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI LAUNDRY SOAP,DHONI LAUNDRY SOAP \500\HM,100.0,PPH,500GM,New SKU,1640846311402-himgiri soap - chemicals-nepal-dhoni laundry soap.png,RECODING,5
2021-12-31,202112,130283152,1640584449197,,118,NESCAFE HAZELNUT ,NESCAFE ,NESCAFE,35.0,TPK,180ML,,1640584449197-nescafe hazelnut -nescafe .png,DELETE THE ITEM,1
2021-12-31,202112,123455987,1640676811319,99762902.0,123,NEPAL GRAMODHYOG PVT LTD-NP,NEPAL GRAMODHYOG HERB YUKT,NEPAL GRAMODHYOG HERB YUKT\150\GM,20.0,PPH,150GM,New SKU,1640676811319-nepal gramodhyog pvt ltd-np-nepal gramodhyog herb yukt.png,RECODING,5
2021-12-31,202112,123455987,1640676367795,99762552.0,122,DINESH SOAP & HOUSEHOLD-NPL,DINESH 3 IN 1,DINESH 3 IN 1\500\GM,50.0,PPH,500GM,New SKU,1640676367795-dinesh soap - household-npl-dinesh 3 in 1.png,CROSS CODING,2
2021-12-31,202112,122592893,1640667976561,,131,SPRETE PANCHAKANYA MULTI PURPOSE,U&P HONEY,U & P / 500/GM,350.0,PPH,500GM,New SKU,1640667976561-sprete panchakanya multi purpose-u-p honey.png,PARKER FOR NEXT MONTH,999
2022-01-01,202112,123453021,1640937304448,99762903.0,123,KWALITY CHEM PVT LTD-NEPAL,BISHAL 200GM,BISHAL \200\GM,40.0,PPH,200GM,New SKU,1640937304448-kwality chem pvt ltd-nepal-bishal 200gm.png,RECODING,5
2022-01-01,202112,132325971,1640938482551,99762896.0,118,BHAIRAV DRINKING WATER-NEPAL,V.D.W,AQUA V.D.W ,25.0,PBT,1000 ML,,1640938482551-bhairav drinking water-nepal-v-d-w.png,RECODING,5
2022-01-01,202112,128296706,1640941846703,99762891.0,123,RSPL LTD-INDIA,GHADI,GHADI/165GM/EWP,20.0,EWP,165GM,,1640941846703-rspl ltd-india-ghadi.png,CROSS CODING,2
2022-01-01,202112,124769721,1640939643973,99762898.0,122,RSPL LTD-INDIA,GHADI,GHADI/125GM/PPH,16.0,PPH,125GM ,,1640939643973-rspl ltd-india-ghadi.png,RECODING,5
2022-01-01,202112,124769721,1640939408970,99762894.0,106,HIMADRI FOOD-NEPAL,PRAN KOKO,PRAN KOKO/MILK LOLLIPOP/10GM/PPH,5.0,PPH,10GM,,1640939408970-himadri food-nepal-pran koko.png,RECODING,5
2022-01-01,202112,124769721,1640937121342,99762899.0,122,NEPAL CHEM-NEPAL,SUN ULTRA,SUN ULTRA/200GM/PPH,20.0,PPH,200GM ,,1640937121342-nepal chem-nepal-sun ultra.png,RECODING,5
2022-01-01,202112,124769721,1640937296601,99762900.0,122,SNEHA SOAP & CHEMICAL INDUSTRIES-NEPAL,SNEHA'S NATURE,SNEHAS NATURE/DETERGENT POWDER/200GM/PPH,20.0,PPH,200GM ,,1640937296601-sneha soap - chemical industries-nepal-sneha-s nature.png,RECODING,5
2022-01-01,202112,124631722,1640934002886,99762904.0,123,MAHASHAKTI SOAP & CHEM.- NEPAL,DANFE,DANFE PURE SOAP/100GM/PPH,20.0,PPH,100GM ,,1640934002886-mahashakti soap - chem-- nepal-danfe.png,RECODING,5
2022-01-01,202112,124631722,1640933891355,,123,MAHASHAKTI SOAP & CHEM.- NEPAL,HIMKAN ,HIMKAN/100GM/UNWRP/,20.0,UNWRP ,100GM ,,1640933891355-mahashakti soap - chem-- nepal-himkan .png,PARKER FOR NEXT MONTH,999
2022-01-01,202112,124567392,1640945156642,99762908.0,129,SYNOKEM PHARMACEUTICALS LTD INDIA ,I-FREE 72,I-FREE 72/1 NOS/CBP,80.0,CBP,1 NOS,,1640945156642-synokem pharmaceuticals ltd india -i-free 72.png,RECODING,5
2022-01-01,202112,124567392,1640945928931,99762909.0,130,ARSH ENTERPRISES-INDIA,XPRESSION ,XPRESSION/BANANA FLAVOUR/3 PCS/CBP,80.0,CBP,3 NOS,,1640945928931-arsh enterprises-india-xpression .png,RECODING,5
2022-01-02,202112,111741491,1640941184298,99762903.0,123,KWALITY CHEM PVT LTD-NEPAL,NISHAN ,NISHAN/200/GM/PPH,40.0,PPH,200 GM,,1640941184298-kwality chem pvt ltd-nepal-nishan .png,RECODING,2
2022-01-02,202112,111741491,1640941085388,99762905.0,123,KARUNA SOAP & CHEMICALS-NEPAL,PALUWA,PALUWA/150/GM/,30.0,PPH,150 GM,,1640941085388-karuna soap - chemicals-nepal-paluwa.png,RECODING,5
2022-01-02,202112,114623002,1640935728616,99762906.0,123,GOLDEN STAR SOAP IND-NEPAL,HERO,HERO/150/GM/PPH,30.0,PPH,150GM,,1640935728616-golden star soap ind-nepal-hero.png,RECODING,5
2022-01-02,202112,114623002,1640935635806,99762907.0,123,GOLDEN STAR SOAP IND-NEPAL,HERO,HERO/100/GM/PPH,20.0,PPH,100 GM,,1640935635806-golden star soap ind-nepal-hero.png,RECODING,5
2022-01-03,202201,115069915,1641103178145,92927222.0,123,HIMGIRI HYGIENE PVT LTD-NEPAL,NIRMA,NIRMA /400/GM/PBT,55.0,PBT,400 GM,,1641103178145-himgiri hygiene pvt ltd-nepal-nirma.png,CROSS CODING,2
2022-01-03,202201,124916559,1641096872587,99762897.0,120,SHREE JAYAKALI JADIBUTI UDY-NP,OKHATI PAPAYA,OKHATI PAPAYA/WHITENING +SUNSCREEN/125GM/CBP,110.0,CBP,125GM ,,1641096872587-shree jayakali jadibuti udy-np-okhati papaya.png,RECODING,5
2022-01-03,202201,124916559,1641097734948,99762910.0,130,KAYMOND CONSUMER CARE LIMITED INDIA ,KAMASUTRA ,KAMASUTRA/MANGO FLAVOURED/10 NOS/CBP,180.0,CBP,10 NOS,,1641097734948-kaymond consumer care limited india -kamasutra .png,RECODING,5
2022-01-03,202201,124916559,1641098481322,99762912.0,132,KIMBERLY-CLARK-INDIA,HUGGIES WONDER PANTS COMFY,HUGGIES WONDER PANTS COMFY/XL/5 PANTS/PPH,160.0,PPH,5 NOS,,1641098481322-kimberly-clark-india-huggies wonder pants comfy.png,RECODING,5
2022-01-03,202201,124916559,1641098721157,99762913.0,132,JASMINE HYGIENIC - NEPAL,SOFT &DRY PREMIUM PANTS ,SOFT & DRY PREMIUM PANTS/SMALL/5 PCS/PPH,80.0,PPH,5 NOS,,1641098721157-jasmine hygienic - nepal-soft -dry premium pants .png,RECODING,5
2022-01-03,202112,124683707,1641105017078,,123,KWALITY CHEM PVT LTD-NEPAL,123 POWER,123 POWER/LAUNDRY SOAP/550GM/PPH,105.0,PPH,550GM ,,1641105017078-kwality chem pvt ltd-nepal-123 power.png,PARKER FOR NEXT MONTH,999
2022-01-04,202201,127270878,1641190943498,,122,UNITED SURF & CLEANING INDUSTRIES-NEPAL,SUNSINE,SUNSINE/200GM/PPH/UNITED SURF & CLEANING INDUSTRIES-NEPAL,20.0,PPH,200GM,,1641190943498-united surf - cleaning industries-nepal-sunsine.png,PARKER FOR NEXT MONTH,999
2022-01-04,202201,112104137,1641190905954,99762916.0,118,RAMRI FOOD & BEVERAGE PVT LTD,RAMRI ,RAMRI/1000/ML/PBT,25.0,PBT,1000 ML ,,1641190905954-ramri food - beverage pvt ltd-ramri .png,RECODING,5
2022-01-04,202201,115343342,1641190905954,99762916.0,118,RAMRI FOOD & BEVERAGE PVT LTD,RAMRI ,RAMRI/1000/ML/PBT,25.0,PBT,1000 ML ,,1641190905954-ramri food - beverage pvt ltd-ramri .png,RECODING,5
2022-01-04,202201,116640647,1641184992689,99762917.0,118,LUMBINI BEVERAGE-NEPAL,CUTE DEW ,CUTE DEW/250/ML/PBT,35.0,PBT,250 ML,,1641184992689-lumbini beverage-nepal-cute dew .png,RECODING,5
2022-01-04,202201,124956421,1641202385669,99762945.0,123,HIMGIRI HYGIENE PVT LTD-NEPAL,DRINK 200G GM,DRUK\200\GM,40.0,200GM,PPH,New SKU,1641202385669-himgiri hygiene pvt ltd-nepal-drink 200g gm.png,RECODING,5
2022-01-04,202201,124382843,1641193661920,99762915.0,111,DABUR NEPAL LTD.-NEPAL,DABUR AMLA ALOEVERA,DABUR AMLA ALOEVERA\90\ML,80.0,PPH,90ML,New SKU,1641193661920-dabur nepal ltd--nepal-dabur amla aloevera.png,RECODING,5
2022-01-04,202201,124382843,1641195806424,54776.0,122,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2 IN 1,ACTIVE WHEEL 2 IN 1\1000\GM,105.0,PPH,1000GM,New SKU,1641195806424-r-m- chemicals nepal-active wheel 2 in 1.png,CROSS CODING,2
2022-01-04,202201,124382843,1641189482313,99762424.0,122,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2IN 1,ACTIVE WHEEL 2 IN 1\200\GM,20.0,PPH,200GM,New SKU,1641189482313-r-m- chemicals nepal-active wheel 2in 1.png,CROSS CODING,2
2022-01-04,202201,124302976,1641189482313,99762424.0,122,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2IN 1,ACTIVE WHEEL 2 IN 1\200\GM,20.0,PPH,200GM,,1641189482313-r-m- chemicals nepal-active wheel 2in 1.png,CROSS CODING,2
2022-01-04,202201,113111788,1641197986128,99762914.0,106,NEBICO PVT LTD-NEPAL,NEBICO POP STICK,NEBICO POP STICK\8\GM,5.0,PPH,8 GM,,1641197986128-nebico pvt ltd-nepal-nebico pop stick.png,RECODING,5
2022-01-04,202201,111909057,1641194436225,99762918.0,122,KWALITY CHEM PVT LTD-NEPAL,DIAL, KWALITY DIAL/500GM,75.0,PPH,500GM,,1641194436225-kwality chem pvt ltd-nepal-dial.png,RECODING,5
2022-01-05,202201,116663950,1641288994083,99762926.0,123,DINESH SOAP & HOUSEHOLD-NPL,SHILPA GOLD,SHILPA GOLD/150/GM/PPH,30.0,PPH,150 GM,,1641288994083-dinesh soap - household-npl-shilpa gold.png,RECODING,5
2022-01-05,202201,113186075,1641284575841,99762934.0,132,HARCHAND RAY & SON,HI-Q PULL UPS,HI-Q\5\NOS,100.0,PPH,5 NOS,,1641284575841-harchand ray - son-hi-q pull ups.png,RECODING,5
2022-01-05,202201,124329527,1641282306855,99762922.0,122,YS SOAP INDUSTRIESL,YS NAMASTE5000GM,YS NAMASTE\5000\GM,500.0,PPH,5000GM,New SKU,1641282306855-ys soap industriesl-ys namaste5000gm.png,RECODING,5
2022-01-05,202201,124329527,1641281924613,99762932.0,123,MAHASHAKTI SOAP & CHEM.- NEPAL,MALA300GM,MALA\300\GM,50.0,PPH,300GM,New SKU,1641281924613-mahashakti soap - chem-- nepal-mala300gm.png,RECODING,5
2022-01-05,202201,124866555,1641278876592,99762923.0,122,DINESH SOAP & HOUSEHOLD-NPL,DINESH SHAKTI ,DINESH SHAKTI/DETERGENT POWDER/1000GM/PPH,125.0,PPH,1000GM ,,1641278876592-dinesh soap - household-npl-dinesh shakti .png,RECODING,5
2022-01-05,202201,124866555,1641278717746,99762901.0,123,HIMGIRI HYGIENE PVT LTD-NEPAL,DHONI ,DHONI LAUNDRY SOAP/500GM/PPH,100.0,PPH,500GM,,1641278717746-himgiri hygiene pvt ltd-nepal-dhoni .png,RECODING,5
2022-01-05,202201,124866555,1641278526612,99762928.0,123,HIMGIRI HYGIENE PVT LTD-NEPAL,TIKA,TIKA LAUNDRY SOAP/200GM/PPH,40.0,PPH,200GM,,1641278526612-himgiri hygiene pvt ltd-nepal-tika.png,RECODING,5
2022-01-05,202201,124866555,1641278011063,,123,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI XTRAA ,DHONI XTRAA!/LAUNDRY SOAP/180GM/PPH/10%EXTRA ,40.0,PPH,180GM ,,1641278011063-himgiri soap - chemicals-nepal-dhoni xtraa .png,PARKER FOR NEXT MONTH,999
2022-01-05,202201,124866555,1641280036408,99762935.0,132,KATYANI ENTERPRISES PVT.LTD NEPAL ,DIFUR DREAMZ PANT ,DIFUR DREAMZ PANT/SMALL/5 PANT/PPH,100.0,PPH,5 PANTS ,,1641280036408-katyani enterprises pvt-ltd nepal -difur dreamz pant .png,RECODING,5
2022-01-05,202201,124866555,1641278203189,99762930.0,123,HIMGIRI HYGIENE PVT LTD-NEPAL,TIKA,TIKA LAUNDRY SOAP/250Ã—4GM/PPH,200.0,PPH,250Ã—4GM,,1641278203189-himgiri hygiene pvt ltd-nepal-tika.png,RECODING,5
2022-01-05,202201,124866555,1641279176676,99762927.0,123,HIMGIRI HYGIENE PVT LTD-NEPAL,TIKA ,TIKA LAUNDRY SOAP/150GM/PPH,30.0,PPH,150GM ,,1641279176676-himgiri hygiene pvt ltd-nepal-tika .png,RECODING,5
2022-01-05,202201,124866555,1641278324621,99762929.0,123,HIMGIRI HYGIENE PVT LTD-NEPAL,TIKA,TIKA LAUNDRY SOAP/250GM/PPH,50.0,PPH,250GM,,1641278324621-himgiri hygiene pvt ltd-nepal-tika.png,RECODING,5
2022-01-05,202201,124866555,1641279794741,99762924.0,122,DEUTI SOAP & CHEMICAL-NEPAL,YASHODA,YASHODA DETERGENT POWDER/1000GM/PPH,100.0,PPH,1000GM ,,1641279794741-deuti soap - chemical-nepal-yashoda.png,RECODING,5
2022-01-05,202201,125764166,1641192376254,,106,NICE CONFECTIONERY-INDIA,MR.BIG,MR.BIG CHOCOLATE/6.7GM/PPH,2.0,PPH,6.7GM,,1641192376254-nice confectionery-india-mr-big.png,PARKER FOR NEXT MONTH,999
2022-01-05,202201,126777247,1641287598733,99762925.0,122,HIMGIRI HYGIENE PVT LTD-NEPAL,XTRAA! ACTIVE ,XTRAA! ACTIVE_DETERGENT POWDER/1000GM/PPH,100.0,PPH,1000GM ,,1641287598733-himgiri hygiene pvt ltd-nepal-xtraa- active .png,RECODING,5
2022-01-05,202201,126777247,1641287339756,99762931.0,123,MAHASHAKTI SOAP & CHEM.- NEPAL,MAHASHAKTI,MAHASHAKTI PURE SOAP/150GM/PPH,30.0,PPH,150GM ,,1641287339756-mahashakti soap - chem-- nepal-mahashakti.png,RECODING,5
2022-01-05,202201,124621587,1641271652495,99762933.0,132,PROCTER & GAMBLE - INDIA,PAMPERS,PAMPERS BABY DRY PANTS/LOTION WITH ALOE VERA/SMALL/4 PANTS/PPH,65.0,PPH,4 PANTS ,,1641271652495-procter - gamble - india-pampers.png,RECODING,5
2022-01-05,202201,124621587,1641269472859,99762919.0,111,EMAMI LTD. -INDIA,EMAMI KESH KING,EMAMI KESH KING/SCALP AND HAIR MEDICINE/50ML/PBT,128.0,PBT,50ML,,1641269472859-emami ltd- -india-emami kesh king.png,RECODING,5
2022-01-05,202201,124621587,1641270289458,99762921.0,117,UNILEVER NEPAL LTD-NEPAL,DOVE NUTRITIVE SOLUTIONS ,DOVE NUTRITIVE SOLUTIONS/DAILY SHINE/175ML/PBT,165.0,PBT,175ML,,1641270289458-unilever nepal ltd-nepal-dove nutritive solutions .png,RECODING,5
2022-01-05,202201,124621587,1641268699310,99762920.0,111,SESA CARE P LTD INDIA ,SESA,SESA AYURVEDIC/100ML/PBT,270.0,PBT,100ML,,1641268699310-sesa care p ltd india -sesa.png,RECODING,5
2022-01-06,202201,125956671,1641371335677,99762936.0,123,SHIVA SHAKTI SOAP - NEPAL,ALFA DETERGENT,ALFA DETERGENT\100\GM,100.0,PPH,100GM,New SKU,1641371335677-shiva shakti soap - nepal-alfa detergent.png,RECODING,5
2022-01-06,202201,125792418,1641361324391,99762937.0,122,UNIQUE SOAP & CHEMICAL INDUSTRIES,SUPER ULTRA DETERGENT POWER,SUPER ULTRA DETERGENT POWER\250\GM,20.0,PPH,250 GM,New SKU,1641361324391-unique soap - chemical industries-super ultra detergent power.png,RECODING,5
2022-01-06,202201,126240640,1641359420813,51862.0,123,RYNA SOAP & CHEMICAL-NPL,RYNA GHADI WASHING POWER,RYAN GHADI WASHING POWER\250\GM,20.0,PPH,250GM,New SKU,1641359420813-ryna soap - chemical-npl-ryna ghadi washing power.png,CROSS CODING,2
2022-01-07,202201,124559840,1641189482313,99762424.0,122,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2IN 1,ACTIVE WHEEL 2 IN 1\200\GM,20.0,PPH,200GM,New SKU,1641189482313-r-m- chemicals nepal-active wheel 2in 1.png,CROSS CODING,2
2022-01-07,202201,124559840,1641371335677,99762936.0,123,SHIVA SHAKTI SOAP - NEPAL,ALFA DETERGENT,ALFA DETERGENT\100\GM,10.0,PPH,100GM,New SKU,1641371335677-shiva shakti soap - nepal-alfa detergent.png,RECODING,5
2022-01-07,202201,130220517,1641269472859,99762919.0,111,EMAMI LTD. -INDIA,EMAMI KESH KING,EMAMI KESH KING/SCALP AND HAIR MEDICINE/50ML/PBT,128.0,PBT,50ML,,1641269472859-emami ltd- -india-emami kesh king.png,RECODING,5
2022-01-07,202201,128840459,1641458284608,99762938.0,111,MARICO BANGLADESH LTD-BANGLADESH,PARACHUTE,PARACHUTE/100% PURE COCONUT OIL/450ML/PCN,390.0,CAN,450ML,,1641458284608-marico bangladesh ltd-bangladesh-parachute.png,RECODING,5
2022-01-07,202201,128840459,1641278717746,99762901.0,123,HIMGIRI HYGIENE PVT LTD-NEPAL,DHONI ,DHONI LAUNDRY SOAP/500GM/PPH,100.0,PPH,500GM,,1641278717746-himgiri hygiene pvt ltd-nepal-dhoni .png,RECODING,5
