DATE,PERIOD,AUDITYPE,STORECODE,DLRCODE,ITEMCODE,NEW_CODES,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE,CODE COMMENT,FLAG
2023-01-24,202301,1,130515903,31101010091,1674458449975,99764811.0,123,BABA SOAP INDUSTRIES - NEPAL,BABA MAGIC,BABA MAGIC-HERBAL DISHWASH BAR PPH 150GM,20.0,PPH,150GM,,1674458449975-baba soap industries - nepal-baba magic#3.png,RECODING,5
2023-01-24,202301,1,130137643,52303010017,1673585259769,99764747.0,106,DURGA CONFECTIONERY-INDIA,MONARKO DOUBLE CREAM ,MONARKO DOUBLE CREAM/REAL BUTTERY ROYAL CANDY/420GM/PPH,128.0,PPH,420GM ,,1673585259769-durga confectionery-india-monarko double cream #3.png,RECODING,5
2023-01-24,202301,1,130137643,52303010017,1674464539264,99764796.0,106,SUJAL FOODS PVT LTD-NEPAL,SUJAL BUBBLY BUBBLE GUM,SUJAL BUBBLY BUBBLE GUM/STRAWBERRY/510GM/PCN,235.0,PCN,510GM ,,1674464539264-sujal foods pvt ltd-nepal-sujal bubbly bubble gum#3.png,RECODING,5
2023-01-24,202301,2,110078620,21102020012,1674458561880,99764819.0,134,PARLE AGRO PVT LTD-INDIA,APPY FIZZ,PARLE AGRO APPY FIZZ/APPLE DRINK/PBT/160ML,30.0,PBT,160ML,,1674458561880-parle agro pvt ltd-india-appy fizz#3.png,RECODING,5
2023-01-25,202301,1,129024572,12201010003,1673857390718,99764102.0,110,HYGIENIC RESEARCH - INDIA,STREAX,STREAX-7.5 MAHOGANY BLONDE COLOURANT 50G CBP 120ML,250.0,CBP,120ML,,1673857390718-hygienic research - india-streax#3.png,CROSS CODING,2
2023-01-25,202301,1,129024572,12201010003,1673855022679,99764806.0,117,MARICO LIMITED - INDIA,PARACHUTE NATURALE,PARACHUTE NATURALE SHAMPOO ANTI HAIR FALL PBT 650ML,660.0,PBT,650ML,,1673855022679-marico limited - india-parachute naturale#3.png,RECODING,5
2023-01-25,202301,1,129024572,12201010003,1673857014891,99764803.0,110,HYGIENIC RESEARCH - INDIA,STREAX,STREAX-4.3 GOLDEN BROWN COLOURANT CBP 50G 120ML,250.0,CBP,120ML,,1673857014891-hygienic research - india-streax#3.png,RECODING,5
2023-01-25,202301,1,122117535,31101010077,1674539139444,99764812.0,123,KWALITY CHEM PVT LTD-NEPAL,MARSHAL,MARSHAL\200GM\PPH\RS:50\KWALITY CHEM.PVT.LTDNEPAL,50.0,PPH,200GM,New SKU,1674539139444-kwality chem pvt ltd-nepal-marshal#3.png,RECODING,5
2023-01-25,202301,1,122117535,31101010077,1674538082919,99764511.0,106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILZ MIXED FRUIT\435GM\PBT\RS:300\PERFECT FOODS P. LTD NEPAL,300.0,PBT,435GM,New SKU,1674538082919-perfect foods pvt ltd-nepal-center fillz#3.png,CROSS CODING,2
2023-01-25,202301,1,122768954,31101010059,1674546806657,99764813.0,123,MAHASHAKTI SOAP & CHEMICAL- NEPAL,LION GOLD,LION GOLD\200GM\PPH\RS:50\MAHASHAKTI SOAP&CHEMICAL P.LTD NEPAL,50.0,PPH,200GM,New SKU,1674546806657-mahashakti soap - chemical- nepal-lion gold#3.png,RECODING,5
2023-01-25,202301,1,128702392,12201010023,1673944014729,99764783.0,106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE JUZT JELLY,ALPENLIEBE JUZT JELLY STRAWBERRY FLAVOUR SOFT CANDY PCN 832.5G,360.0,PCN,832.5G,,1673944014729-perfetti van melle-india-alpenliebe juzt jelly#3.png,RECODING,5
2023-01-25,202301,1,124866555,52202010020,1674543891037,99764801.0,106,SUJAL FOODS PVT LTD-NEPAL,CANDYMAN ,CANDYMAN/KAACHO MANGO/600GM/PCN,165.0,PCN,600GM ,,1674543891037-sujal foods pvt ltd-nepal-candyman #3.png,RECODING,5
2023-01-25,202301,1,124866555,52202010020,1674544544641,99764814.0,123,SNEHA SOAP & CHEMICAL INDUSTRIES-NEPAL,SNEHA'S SUPER SHINE,SNEHA'S SUPER SHINE/LEMON/400GM/PCN,60.0,PCN,400GM ,,1674544544641-sneha soap - chemical industries-nepal-sneha-s super shine#3.png,RECODING,5
2023-01-25,202301,1,124902886,52202010027,1674536662035,99764802.0,106,SUJAL FOODS PVT LTD-NEPAL,LACTO FUN,LACTO FUN/PREMIUM MALT/725GM/PCN,185.0,PCN,725GM,,1674536662035-sujal foods pvt ltd-nepal-lacto fun#3.png,RECODING,5
2023-01-25,202301,1,122218360,12303010078,1674552238797,99764804.0,110,ROYAL HERBAL PRODUCTS-INDIA,SHAAN NATURAL BROWN,SHAAN NATURAL BROWN PPH 15GM,20.0,PPH,15GM,,1674552238797-royal herbal products-india-shaan natural brown#3.png,RECODING,5
2023-01-25,202301,1,121836859,12303010046,1674368305867,99764528.0,106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE JUZT JELLY,ALPENLIEBE JUZT JELLY- STRAWBERRY PCN 518GM,350.0,PCN,518GM,,1674368305867-perfetti van melle-india-alpenliebe juzt jelly#3.png,CROSS CODING,2
2023-01-25,202301,1,131055500,22101010024,1674104082943,99764450.0,122,RSPL LTD-INDIA,GHADI,GHADI\110G\PPH\DETERGENT POWDER ,16.0,PPH,110GM,,1674104082943-rspl ltd-india-ghadi#3.png,CROSS CODING,2
2023-01-26,202301,1,123116154,12303010053,1674370637246,99764800.0,106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILLZ-MINT PCN 405GM,230.0,PCN,405GM,,1674370637246-perfect foods pvt ltd-nepal-center fillz#3.png,RECODING,5
2023-01-26,202301,1,123126410,12303010031,1674369719896,99764810.0,122,PROCTER & GAMBLE - INDIA,TIDE DOUBLE POWER,TIDE-DOUBLE POWER JASMINE&ROSE PPH 1KG,220.0,PPH,1KG,,1674369719896-procter - gamble - india-tide double power#3.png,RECODING,5
2023-01-26,202301,1,121609101,31101010067,1674630081119,99764816.0,132,SMART SURGIMADE ENTERPRISES-NP,SOFT LITE BABY POKO PULLUPS,SOFT LITE BABY POKO PULLUPS XL 4 NOS,100.0,PPH,4 NOS,,1674630081119-smart surgimade enterprises-np-soft lite baby poko pullups#3.png,RECODING,5
2023-01-26,202301,1,121609101,31101010067,1674629724869,99764817.0,132,SMART SURGIMADE ENTERPRISES-NP,SOFT LITE BABY POKO PULLUPS,SOFT LITE BABY POKO PULLUPS MEDIUM PPH 5NOS,100.0,PPH,5 NOS,,1674629724869-smart surgimade enterprises-np-soft lite baby poko pullups#3.png,RECODING,5
2023-01-26,202301,1,130220638,52303010020,1674626642725,99764798.0,106,NEBICO PVT LTD-NEPAL,NEBICO POP STIX,NEBICO POP STIX/CARAMEL/800GM/PCN,550.0,PCN,800GM ,,1674626642725-nebico pvt ltd-nepal-nebico pop stix#3.png,RECODING,5
2023-01-26,202301,1,130220638,52303010020,1674625633582,99764794.0,106,NEBICO PVT LTD-NEPAL,NEBICO CARAMEL CREAM,NEBICO CARAMEL CREAM CANDY/560GM/PCN,165.0,PCN,560GM ,,1674625633582-nebico pvt ltd-nepal-nebico caramel cream#3.png,RECODING,5
2023-01-26,202301,1,130220638,52303010020,1674624996566,99764799.0,106,NEBICO PVT LTD-NEPAL,NEBICO COOLERS,NEBICO COOLERS/MENTHOL CANDY/560GM/PCN,160.0,PCN,560GM ,,1674624996566-nebico pvt ltd-nepal-nebico coolers#3.png,RECODING,5
2023-01-26,202301,1,130187486,52303010002,1674633548452,99764807.0,117,UNILEVER NEPAL LTD-NEPAL,DOVE CONDITIONER,DOVE CONDITIONER/COLOUR CARE/200ML/PBT,270.0,PBT,200ML ,,1674633548452-unilever nepal ltd-nepal-dove conditioner#3.png,RECODING,5
2023-01-26,202301,1,130187486,52303010002,1674633762182,99764805.0,111,SESA CARE PVT. LTD-INDIA,SESA AYURVEDIC,SESA AYURVEDIC/50ML/PBT,140.0,PBT,50MLL ,,1674633762182-sesa care pvt- ltd-india-sesa ayurvedic#3.png,RECODING,5
2023-01-26,202301,1,110974232,21102010055,1674624367894,99764808.0,120,HIMGIRI SOAP & CHEMICALS-NEPAL,LARK BEAUTY SOAP,LARK BEAUTY SOAP/ALMOND AND MILK,25.0,EWP,60 GM,,1674624367894-himgiri soap - chemicals-nepal-lark beauty soap#3.png,RECODING,5
2023-01-26,202301,1,324672310098,32467010001,1674631745120,99764818.0,132,GLOW INTERNATIONAL PVT LTD,BABY DIPPER,NANA BABY PANTS 4M,100.0,PPH,4M,,1674631745120-glow international pvt ltd-baby dipper#3.png,RECODING,5
2023-01-27,202301,1,122186248,31101010082,1674718373604,99764820.0,106,PERFECT FOODS PVT LTD-NEPAL,CANDY BEE POPS,CANDY BEE POPS WATERMELON PPH 8.5GM,5.0,PPH,8.5 GM,,1674718373604-perfect foods pvt ltd-nepal-candy bee pops#3.png,RECODING,5
2023-01-27,202301,1,125443248,31101010074,1674719218255,99764821.0,116,ANGEL HYGIENE MANUFACTURING PVT.LTD NEPAL,PURE,PURE ULTRA CLEAR CHOICE\8NOS\PPH\RS:80\ANGEL TOUCH HYGIENE MANUFACTURING PVT.LTD NEPA,80.0,PPH,8NOS,New SKU,1674719218255-angel hygiene manufacturing pvt-ltd nepal-pure#3.png,RECODING,5
2023-01-28,202301,1,117672282,51302010003,1673585259769,99764747.0,106,DURGA CONFECTIONERY-INDIA,MONARKO DOUBLE CREAM ,MONARKO DOUBLE CREAM/REAL BUTTERY ROYAL CANDY/420GM/PPH,128.0,PPH,420GM ,,1673585259769-durga confectionery-india-monarko double cream #3.png,RECODING,5
2023-01-28,202301,1,233775810039,23377010004,1674808216754,,106,SHREE SAI KRIPA FOOD INDIA ,FRESH FRUTO,FRESH FRUTO\2.75GM\PPH\STRAWBERRY FLAVOUR ,1.6,PPH,2.75GM,,1674808216754-shree sai kripa food india -fresh fruto#3.png,PARKER FOR NEXT MONTH,999
2023-01-28,202301,1,233775810039,23377010004,1674807917160,99763261.0,106,GANGOTRI HOLY PRODUCTS-INDIA,EATALIA DOUBLE MANGO ,EATALIA DOUBLE MANGO \2.95GM\PPH\AADHA MEETHAAADHA KHATTA,1.0,PPH,2.95GM,,1674807917160-gangotri holy products-india-eatalia double mango #3.png,CROSS CODING,2
2023-01-28,202301,1,233775810074,23377010002,1674805233208,99764832.0,132,LUZON HEALTHCARE-INDIA,KIDDY SOFT PANTS DIAPER,KIDDY SOFT\5NOS\PPH\DIAPER ,72.0,PPH,5NOS,,1674805233208-luzon healthcare-india-kiddy soft pants diaper#3.png,RECODING,5
2023-01-28,202301,1,233775810074,23377010002,1674803711717,,110,SUSHWANI ENTERPRISE INDIA,SUPER BLACK FINE 301,SUPER BLACK FINE 301\65ML\PBT\KESH KALA,72.0,PBT,65ML,,1674803711717-sushwani enterprise india-super black fine 301#3.png,PARKER FOR NEXT MONTH,999
2023-01-28,202301,1,233775810029,23377010005,1674806757993,99764823.0,106,PARLE BISCUITS PVT LTD-INDIA,PARLE ORANGE BITE,PARLE ORANGE BITE\627.9GM\PCN\0RANGE JHATKAA,240.0,PCN,627.9GM,,1674806757993-parle biscuits pvt ltd-india-parle orange bite#3.png,RECODING,5
2023-01-28,202301,1,132792028,31306010021,1674811550294,,106,ASIAN BISCUITS & CONFECTNRY-NP,GOODLIFE ECLAIRS,GOODLIFE ECLAIRS- DAIRY MILK/200NOS/PCN/ASIAN BISCUITS & CONFECTNRY-NP,200.0,PCN,200NOS,,1674811550294-asian biscuits - confectnry-np-goodlife eclairs#3.png,PARKER FOR NEXT MONTH,999
2023-01-28,202301,1,132792028,31306010021,1674811690670,,106,ASIAN BISCUITS & CONFECTNRY-NP,GOODLIFE DOUBLE BREAK,GOODLIFE DOUBLE BREAK/200NOS/PCN/ASIAN BISCUITS & CONFECTNRY-NP,200.0,PCN,200NOS,,1674811690670-asian biscuits - confectnry-np-goodlife double break#3.png,PARKER FOR NEXT MONTH,999
2023-01-28,202301,1,116441817,32302010005,1674806716905,99764829.0,123,GOPAL N PRODUCT-NEPAL,ANKUR,ANKUR-EXTRA WHITENER PPH 200 GM,45.0,PPH,200 GM,,1674806716905-gopal n product-nepal-ankur#3.png,RECODING,5
2023-01-29,202301,1,212581910089,21258010005,1674815063168,99764793.0,106,SWEET MART FOOD INDUST-NEPAL,CELTERFRUIT STRAWBERRY,CELTERFRUIT STRAWBERRY\459\GM,300.0,PCN,450 GM,New SKU,1674815063168-sweet mart food indust-nepal-celterfruit strawberry#3.png,RECODING,5
2023-01-29,202301,1,212581910120,21258010007,1674812124041,99764824.0,106,PERFECT FOODS PVT LTD-NEPAL,CANDY BEE LACTO KING  RICH MILK,CANDY BEE LACTO KING RICH MILK\500\GM,200.0,PCN,500GM,New SKU,1674812124041-perfect foods pvt ltd-nepal-candy bee lacto king  rich milk#3.png,RECODING,5
2023-01-29,202301,1,122344338,12303010047,1674551466045,99763529.0,123,SWADESHI SABUN UDHYOG-NEPAL,AAHA,AAHA-LAUNDRY SOAP PPH 150GM,35.0,PPH,150GM,,1674551466045-swadeshi sabun udhyog-nepal-aaha#3.png,CROSS CODING,2
2023-01-29,202301,1,122547898,12303010049,1674548045228,99764822.0,106,CANDY LAKE NUTRITIONS PVT LTD-IN,CANDY LLAKE COCONUT,CANDY LAKE-COCONUT CANY PCN 600GM,200.0,PCN,600GM,,1674548045228-candy lake nutritions pvt ltd-in-candy llake coconut#3.png,RECODING,5
2023-01-30,202301,1,116619688,11301010020,1674028956558,99764793.0,106,SWEET MART FOOD INDUST-NEPAL,CELTERFRUIT,CELTERFRUIT-STRAWBERRY PCN 450G,290.0,PCN,450G,,1674028956558-sweet mart food indust-nepal-celterfruit#3.png,RECODING,5
2023-01-30,202301,1,116651245,11301010010,1674028956558,99764793.0,106,SWEET MART FOOD INDUST-NEPAL,CELTERFRUIT,CELTERFRUIT-STRAWBERRY PCN 450G,290.0,PCN,450G,,1674028956558-sweet mart food indust-nepal-celterfruit#3.png,RECODING,5
2023-01-30,202301,1,131605426,22201010054,1674804777045,99764828.0,120,WIPRO LTD.- INDIA,SANTOOR ALMOND SOFT,SANTOOR/44/GM/EWP/ALMOND SOFT/WIPRO ENTERPRISES P.LTD/INDIA,20.0,EWP,44,,1674804777045-wipro ltd-- india-santoor almond soft#3.png,RECODING,5
2023-01-30,202301,1,131605426,22201010054,1674802427451,99764827.0,116,RIJAL SANITARY PAD UDHYOG-NP,MY CHOICE,MY CHOICE\6\PADS\RIJAL SANITARY PAD UDHYOG\NEPAL,70.0,PPH,6 PADS,,1674802427451-rijal sanitary pad udhyog-np-my choice#3.png,RECODING,5
2023-01-30,202301,1,131605426,22201010054,1674798133259,99764826.0,106,SUJAL FOODS PVT LTD-NEPAL,SUJAL ECLAIRS,SUJAL ECLAIRS/1650/GMS/JAR/SUJAL FOODS PVT.LTD/NEPAL,600.0,JAR,1650GMS,,1674798133259-sujal foods pvt ltd-nepal-sujal eclairs#3.png,RECODING,5
2023-01-30,202301,2,128624554,21401020018,1674971602666,99764833.0,134,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA,HYGEN MANIA-MANGO /PET/ 500ML/HYGEN PACKS NEPAL PVT.LTD,80.0,PBT,500ML,,1674971602666-hygen packs nepal pvt ltd-nepal-hygen mania#3.png,RECODING,5
2023-01-30,202301,1,116492009,11301010011,1674811398854,99764830.0,123,HIMGIRI SOAP & CHEMICALS-NEPAL,SHAKTI,SHAKTI SCOURING BAR PPH 75 G,10.0,PPH,75G,,1674811398854-himgiri soap - chemicals-nepal-shakti#3.png,RECODING,5
2023-01-30,202301,1,116492009,11301010011,1674810830227,99764831.0,123,PUJA SOAP & HOUSEHOLD PROD-NPL,TRISHUL,TRISHUL LAUNDRY SOAP PPH 200G,35.0,PPH,200G,,1674810830227-puja soap - household prod-npl-trishul#3.png,RECODING,5
2023-01-31,202301,1,117996041,31308010008,1674978034348,99764834.0,122,SAPTRISHI SOAP INDUSTRIES-NP,SEVEN STAR,SEVEN STAR-LEMON & JASMINE PPH 200 GM,20.0,PPH,200 GM ,,1674978034348-saptrishi soap industries-np-seven star#3.png,RECODING,5
2023-01-31,202301,2,222331810135,22233020016,1675052397290,99764836.0,134,HIMAL AGRO & FOOD PVT LTD-NEPAL,SPRING KAVRE,SPRING KAVRE\1000\ML,20.0,PET ,1000ML,New SKU,1675052397290-himal agro - food pvt ltd-nepal-spring kavre#3.png,RECODING,5
2023-01-31,202301,1,222332210165,22233010007,1675051035877,99764555.0,106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO CHATPATA FUN MASALA PUNCH,TOFFICHOO CHATPATA FUN MASALA PUNCH\720\GM,300.0,PCN,720 GM,New SKU,1675051035877-surya nepal pvt ltd - nepal-toffichoo chatpata fun masala punch#3.png,CROSS CODING,2
2023-01-31,202301,1,222332210165,22233010007,1675050528907,99764835.0,123,KWALITY CHEM PVT LTD-NEPAL,DIAL LAUNDRY SOAP,DIAL LAUNDRY SOAP\900\GM,200.0,PPH,900 GM,New SKU,1675050528907-kwality chem pvt ltd-nepal-dial laundry soap#3.png,RECODING,5
2023-01-31,202301,1,116833007,21304010007,1675062063455,,106,D-SWAG INDUSTRIES LTD-INDIA,BAKEMATE CAFE TOWN,BAKEMATE CAFE TOWN/COFFEE /HARD BOILED CANDY/D-SWG INDUSTRIES LTD INDIA/3.2GM,2.5,PPH,3.2GM,,1675062063455-d-swag industries ltd-india-bakemate cafe town#3.png,PARKER FOR NEXT MONTH,999
2023-02-01,202301,1,324251110063,32425010008,1674538082919,99764511.0,106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILZ MIXED FRUIT\435GM\PBT\RS:300\PERFECT FOODS P. LTD NEPAL,300.0,PBT,435GM,,1674538082919-perfect foods pvt ltd-nepal-center fillz#3.png,CROSS CODING,2
2023-02-01,202301,1,516753710246,51675010007,1674904175571,99764837.0,106,SUJAL FOODS PVT LTD-NEPAL,BUBBLE FUN,BUBBLE FUN/SOFT BUBBLE GUM/625GM/PCN,200.0,PCN,625GM,,1674904175571-sujal foods pvt ltd-nepal-bubble fun#3.png,RECODING,5
2023-02-01,202301,1,516753310241,51675010002,1674897834890,99764838.0,120,MAHASHAKTI SOAP & CHEM.- NEPAL,MAYALU BEAUTY SOAP,MAYALU/ROSE/60GM/EWP,20.0,EWP,60GM ,,1674897834890-mahashakti soap - chem-- nepal-mayalu beauty soap#3.png,RECODING,5
2023-02-01,202301,1,516813610205,51681010008,1674904175571,99764837.0,106,SUJAL FOODS PVT LTD-NEPAL,BUBBLE FUN,BUBBLE FUN/SOFT BUBBLE GUM/625GM/PCN,200.0,PCN,625GM,,1674904175571-sujal foods pvt ltd-nepal-bubble fun#3.png,RECODING,5
2023-02-01,202301,1,516813610205,51681010008,1674966383140,99764825.0,132,A.G. HEALTH INDUSTRIES PVT LTD-NEPAL,SAGUN BABY DIAPERS,SAGUN BABY DIAPERS/XL ALOEVERA/4 PCS/PPH,100.0,PPH,4 PCS,,1674966383140-a-g- health industries pvt ltd-nepal-sagun baby diapers#3.png,RECODING,5
2023-02-01,202301,1,516813510153,51681010004,1674904175571,99764837.0,106,SUJAL FOODS PVT LTD-NEPAL,BUBBLE FUN,BUBBLE FUN/SOFT BUBBLE GUM/625GM/PCN,200.0,PCN,625GM,,1674904175571-sujal foods pvt ltd-nepal-bubble fun#3.png,RECODING,5
2023-02-01,202301,1,516753510207,51675010006,1674908498952,99764839.0,122,VUMI INDUSTRIES-NEPAL,VUMI ,VUMI/DETERGENT POWDER/150GM/PPH,20.0,PPH,150GM ,,1674908498952-vumi industries-nepal-vumi #3.png,RECODING,5
2023-02-01,202301,1,516865410032,51686010008,1674536662035,99764802.0,106,SUJAL FOODS PVT LTD-NEPAL,LACTO FUN,LACTO FUN/PREMIUM MALT/725GM/PCN,165.0,PCN,725GM,,1674536662035-sujal foods pvt ltd-nepal-lacto fun#3.png,RECODING,5
2023-02-01,202301,1,116904874,11301010001,1674808619964,99764840.0,123,PUJA SOAP & HOUSEHOLD PROD-NPL,TRISHUL,TRISHUL LAUNDRY SOAP PPH 300G,50.0,PPH,330G,,1674808619964-puja soap - household prod-npl-trishul#3.png,RECODING,5
2023-02-02,202302,1,129020606,22101010013,1675232316807,99764426.0,121,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI DANT KANTI,PATANJALI DANTKATI\75GM\TUBE\RED TOOTHPASTE ,55.0,TUBE,75FM,,1675232316807-patanjali ayurved pvt ltd-nepal-patanjali dant kanti#3.png,CROSS CODING,2
2023-02-02,202302,1,129020606,22101010013,1674196462690,99764783.0,106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE  JUZT JELLY,ALPENLIEBE JUZT JELLY\832.5GM\PCN\STRAWBERRY FLAVOUR ,360.0,PCN,832.5GM,,1674196462690-perfetti van melle-india-alpenliebe  juzt jelly#3.png,RECODING,5
